id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,adminLevel,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,assessmentType,operationStatus
#id+code,#operation+name,#country+name,#country+code,#adm1+name,#adm1+code,#adm2+name,#adm2+code,#adm+level,#affected+idps,#date+reported,#date+year+reported,#date+month+reported,#round+code,#assessment+type,#operation+status
16144264,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,4080,2024-08-15T00:00:00,2024,8,42,BA,Active
16153010,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,57,2024-08-15T00:00:00,2024,8,42,BA,Active
16153140,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,86,2024-08-15T00:00:00,2024,8,42,BA,Active
16135435,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,1934,2024-08-15T00:00:00,2024,8,42,BA,Active
16126613,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,20585,2024-08-15T00:00:00,2024,8,42,BA,Active
16135516,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,6839,2024-08-15T00:00:00,2024,8,42,BA,Active
16135597,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,12098,2024-08-15T00:00:00,2024,8,42,BA,Active
16126694,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,824,2024-08-15T00:00:00,2024,8,42,BA,Active
16126532,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,5825,2024-08-15T00:00:00,2024,8,42,BA,Active
16118058,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,588,2024-08-15T00:00:00,2024,8,42,BA,Active
16109487,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,333,2024-08-15T00:00:00,2024,8,42,BA,Active
16109560,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,7604,2024-08-15T00:00:00,2024,8,42,BA,Active
16109406,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,2730,2024-08-15T00:00:00,2024,8,42,BA,Active
16117977,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,246,2024-08-15T00:00:00,2024,8,42,BA,Active
16118139,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,490,2024-08-15T00:00:00,2024,8,42,BA,Active
16100986,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,28486,2024-08-15T00:00:00,2024,8,42,BA,Active
16100918,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,352,2024-08-15T00:00:00,2024,8,42,BA,Active
16100987,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,28531,2024-08-23T00:00:00,2024,8,43,BA,Active
16118140,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,490,2024-08-23T00:00:00,2024,8,43,BA,Active
16117978,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,246,2024-08-23T00:00:00,2024,8,43,BA,Active
16109407,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,2755,2024-08-23T00:00:00,2024,8,43,BA,Active
16100597,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,362,2024-08-23T00:00:00,2024,8,43,BA,Active
16109561,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,7708,2024-08-23T00:00:00,2024,8,43,BA,Active
16109488,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,333,2024-08-23T00:00:00,2024,8,43,BA,Active
16118059,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,588,2024-08-23T00:00:00,2024,8,43,BA,Active
16126533,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,5773,2024-08-23T00:00:00,2024,8,43,BA,Active
16126695,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,793,2024-08-23T00:00:00,2024,8,43,BA,Active
16135598,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,12458,2024-08-23T00:00:00,2024,8,43,BA,Active
16135517,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,7138,2024-08-23T00:00:00,2024,8,43,BA,Active
16126614,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,20632,2024-08-23T00:00:00,2024,8,43,BA,Active
16135436,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,1941,2024-08-23T00:00:00,2024,8,43,BA,Active
16153141,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,30,2024-08-23T00:00:00,2024,8,43,BA,Active
16153011,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,112,2024-08-23T00:00:00,2024,8,43,BA,Active
16144265,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,4115,2024-08-23T00:00:00,2024,8,43,BA,Active
16144346,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,1933,2024-08-23T00:00:00,2024,8,43,BA,Active
16144184,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,3494,2024-08-23T00:00:00,2024,8,43,BA,Active
16152906,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,435,2024-08-23T00:00:00,2024,8,43,BA,Active
16153082,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,24,2024-08-23T00:00:00,2024,8,43,BA,Active
16161778,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,43,2024-08-23T00:00:00,2024,8,43,BA,Active
16161859,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,11831,2024-08-23T00:00:00,2024,8,43,BA,Active
16161704,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,175,2024-08-23T00:00:00,2024,8,43,BA,Active
16161705,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,175,2024-08-31T00:00:00,2024,8,44,BA,Active
16161860,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,11928,2024-08-31T00:00:00,2024,8,44,BA,Active
16161779,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,93,2024-08-31T00:00:00,2024,8,44,BA,Active
16153083,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,21,2024-08-31T00:00:00,2024,8,44,BA,Active
16152907,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,455,2024-08-31T00:00:00,2024,8,44,BA,Active
16144185,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,3564,2024-08-31T00:00:00,2024,8,44,BA,Active
16144347,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,2070,2024-08-31T00:00:00,2024,8,44,BA,Active
16144266,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,4278,2024-08-31T00:00:00,2024,8,44,BA,Active
16153012,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,104,2024-08-31T00:00:00,2024,8,44,BA,Active
16153142,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,50,2024-08-31T00:00:00,2024,8,44,BA,Active
16135437,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,1940,2024-08-31T00:00:00,2024,8,44,BA,Active
16126615,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,20916,2024-08-31T00:00:00,2024,8,44,BA,Active
16135518,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,7324,2024-08-31T00:00:00,2024,8,44,BA,Active
16135599,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,12681,2024-08-31T00:00:00,2024,8,44,BA,Active
16126696,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,785,2024-08-31T00:00:00,2024,8,44,BA,Active
16126534,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,5884,2024-08-31T00:00:00,2024,8,44,BA,Active
16118060,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,588,2024-08-31T00:00:00,2024,8,44,BA,Active
16109489,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,358,2024-08-31T00:00:00,2024,8,44,BA,Active
16109562,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,7850,2024-08-31T00:00:00,2024,8,44,BA,Active
16100598,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,414,2024-08-31T00:00:00,2024,8,44,BA,Active
16109408,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,2865,2024-08-31T00:00:00,2024,8,44,BA,Active
16117979,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,246,2024-08-31T00:00:00,2024,8,44,BA,Active
16118141,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,495,2024-08-31T00:00:00,2024,8,44,BA,Active
16100988,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,28645,2024-08-31T00:00:00,2024,8,44,BA,Active
16100989,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,28812,2024-09-01T00:00:00,2024,9,45,BA,Active
16118142,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,437,2024-09-01T00:00:00,2024,9,45,BA,Active
16117980,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,246,2024-09-01T00:00:00,2024,9,45,BA,Active
16109409,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,2905,2024-09-01T00:00:00,2024,9,45,BA,Active
16100599,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,359,2024-09-01T00:00:00,2024,9,45,BA,Active
16109490,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,253,2024-09-01T00:00:00,2024,9,45,BA,Active
16118061,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,568,2024-09-01T00:00:00,2024,9,45,BA,Active
16126535,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,5936,2024-09-01T00:00:00,2024,9,45,BA,Active
16126697,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,790,2024-09-01T00:00:00,2024,9,45,BA,Active
16135600,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,13183,2024-09-01T00:00:00,2024,9,45,BA,Active
16135519,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,7178,2024-09-01T00:00:00,2024,9,45,BA,Active
16126616,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,20497,2024-09-01T00:00:00,2024,9,45,BA,Active
16135438,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,1965,2024-09-01T00:00:00,2024,9,45,BA,Active
16153143,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,35,2024-09-01T00:00:00,2024,9,45,BA,Active
16144267,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,4179,2024-09-01T00:00:00,2024,9,45,BA,Active
16144348,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,1731,2024-09-01T00:00:00,2024,9,45,BA,Active
16144186,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,3501,2024-09-01T00:00:00,2024,9,45,BA,Active
16152908,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,454,2024-09-01T00:00:00,2024,9,45,BA,Active
16153084,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,11,2024-09-01T00:00:00,2024,9,45,BA,Active
16161780,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,90,2024-09-01T00:00:00,2024,9,45,BA,Active
16161861,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,11940,2024-09-01T00:00:00,2024,9,45,BA,Active
16161706,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,85,2024-09-01T00:00:00,2024,9,45,BA,Active
16153013,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,52,2024-09-01T00:00:00,2024,9,45,BA,Active
16109563,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,7847,2024-09-01T00:00:00,2024,9,45,BA,Active
16161707,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,85,2024-09-15T00:00:00,2024,9,46,BA,Active
16161862,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,11931,2024-09-15T00:00:00,2024,9,46,BA,Active
16161781,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,90,2024-09-15T00:00:00,2024,9,46,BA,Active
16153085,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,11,2024-09-15T00:00:00,2024,9,46,BA,Active
16153014,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,58,2024-09-15T00:00:00,2024,9,46,BA,Active
16152909,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,446,2024-09-15T00:00:00,2024,9,46,BA,Active
16144187,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,3582,2024-09-15T00:00:00,2024,9,46,BA,Active
16144349,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,1433,2024-09-15T00:00:00,2024,9,46,BA,Active
16144268,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,4153,2024-09-15T00:00:00,2024,9,46,BA,Active
16153144,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,35,2024-09-15T00:00:00,2024,9,46,BA,Active
16135439,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,2096,2024-09-15T00:00:00,2024,9,46,BA,Active
16126617,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,20504,2024-09-15T00:00:00,2024,9,46,BA,Active
16135520,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,7142,2024-09-15T00:00:00,2024,9,46,BA,Active
16135601,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,13142,2024-09-15T00:00:00,2024,9,46,BA,Active
16126698,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,786,2024-09-15T00:00:00,2024,9,46,BA,Active
16126536,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,6084,2024-09-15T00:00:00,2024,9,46,BA,Active
16118062,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,584,2024-09-15T00:00:00,2024,9,46,BA,Active
16109491,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,266,2024-09-15T00:00:00,2024,9,46,BA,Active
16100600,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,294,2024-09-15T00:00:00,2024,9,46,BA,Active
16109410,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,2478,2024-09-15T00:00:00,2024,9,46,BA,Active
16117981,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,303,2024-09-15T00:00:00,2024,9,46,BA,Active
16118143,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,364,2024-09-15T00:00:00,2024,9,46,BA,Active
16109564,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,7845,2024-09-15T00:00:00,2024,9,46,BA,Active
16100990,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,28833,2024-09-15T00:00:00,2024,9,46,BA,Active
16100991,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,28664,2024-09-23T00:00:00,2024,9,47,BA,Active
16109565,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,7810,2024-09-23T00:00:00,2024,9,47,BA,Active
16118144,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,250,2024-09-23T00:00:00,2024,9,47,BA,Active
16117982,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,307,2024-09-23T00:00:00,2024,9,47,BA,Active
16109411,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,2387,2024-09-23T00:00:00,2024,9,47,BA,Active
16100601,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,283,2024-09-23T00:00:00,2024,9,47,BA,Active
16109492,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,241,2024-09-23T00:00:00,2024,9,47,BA,Active
16118063,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,584,2024-09-23T00:00:00,2024,9,47,BA,Active
16126537,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,6116,2024-09-23T00:00:00,2024,9,47,BA,Active
16126699,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,789,2024-09-23T00:00:00,2024,9,47,BA,Active
16135602,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,13288,2024-09-23T00:00:00,2024,9,47,BA,Active
16135521,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,7133,2024-09-23T00:00:00,2024,9,47,BA,Active
16126618,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,20129,2024-09-23T00:00:00,2024,9,47,BA,Active
16135440,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,2155,2024-09-23T00:00:00,2024,9,47,BA,Active
16153145,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,35,2024-09-23T00:00:00,2024,9,47,BA,Active
16144269,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,4135,2024-09-23T00:00:00,2024,9,47,BA,Active
16144350,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,1288,2024-09-23T00:00:00,2024,9,47,BA,Active
16144188,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,3484,2024-09-23T00:00:00,2024,9,47,BA,Active
16152910,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,385,2024-09-23T00:00:00,2024,9,47,BA,Active
16153015,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,63,2024-09-23T00:00:00,2024,9,47,BA,Active
16153086,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,26,2024-09-23T00:00:00,2024,9,47,BA,Active
16161782,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,90,2024-09-23T00:00:00,2024,9,47,BA,Active
16161863,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,11969,2024-09-23T00:00:00,2024,9,47,BA,Active
16161708,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,85,2024-09-23T00:00:00,2024,9,47,BA,Active
16161709,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,2,3154,2024-09-30T00:00:00,2024,9,48,BA,Active
16161864,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,2,22496,2024-09-30T00:00:00,2024,9,48,BA,Active
16161783,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,2,2429,2024-09-30T00:00:00,2024,9,48,BA,Active
16161654,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,2,2903,2024-09-30T00:00:00,2024,9,48,BA,Active
16153087,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,2,939,2024-09-30T00:00:00,2024,9,48,BA,Active
16153016,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2,1703,2024-09-30T00:00:00,2024,9,48,BA,Active
16152911,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,2,2422,2024-09-30T00:00:00,2024,9,48,BA,Active
16144189,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,2,18770,2024-09-30T00:00:00,2024,9,48,BA,Active
16144351,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,7151,2024-09-30T00:00:00,2024,9,48,BA,Active
16144270,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,7781,2024-09-30T00:00:00,2024,9,48,BA,Active
16153146,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,4836,2024-09-30T00:00:00,2024,9,48,BA,Active
16135441,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,1652,2024-09-30T00:00:00,2024,9,48,BA,Active
16126619,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,18952,2024-09-30T00:00:00,2024,9,48,BA,Active
16135522,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,14521,2024-09-30T00:00:00,2024,9,48,BA,Active
16135603,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,23040,2024-09-30T00:00:00,2024,9,48,BA,Active
16126700,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,1062,2024-09-30T00:00:00,2024,9,48,BA,Active
16126538,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,6048,2024-09-30T00:00:00,2024,9,48,BA,Active
16118064,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,3954,2024-09-30T00:00:00,2024,9,48,BA,Active
16109493,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,222,2024-09-30T00:00:00,2024,9,48,BA,Active
16100602,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,3119,2024-09-30T00:00:00,2024,9,48,BA,Active
16109412,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,7869,2024-09-30T00:00:00,2024,9,48,BA,Active
16117983,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,718,2024-09-30T00:00:00,2024,9,48,BA,Active
16118145,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,7719,2024-09-30T00:00:00,2024,9,48,BA,Active
16109566,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,28102,2024-09-30T00:00:00,2024,9,48,BA,Active
16100992,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,19757,2024-09-30T00:00:00,2024,9,48,BA,Active
16100993,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2,9275,2024-10-01T00:00:00,2024,10,49,BA,Active
16109567,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,2,54569,2024-10-01T00:00:00,2024,10,49,BA,Active
16118146,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2,16506,2024-10-01T00:00:00,2024,10,49,BA,Active
16117984,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,2,1873,2024-10-01T00:00:00,2024,10,49,BA,Active
16109413,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,2,15750,2024-10-01T00:00:00,2024,10,49,BA,Active
16100603,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2,23772,2024-10-01T00:00:00,2024,10,49,BA,Active
16109494,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,2,105,2024-10-01T00:00:00,2024,10,49,BA,Active
16118065,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2,3254,2024-10-01T00:00:00,2024,10,49,BA,Active
16126539,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,2,143,2024-10-01T00:00:00,2024,10,49,BA,Active
16126701,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2,1682,2024-10-01T00:00:00,2024,10,49,BA,Active
16135604,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,2,12694,2024-10-01T00:00:00,2024,10,49,BA,Active
16135523,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,2,38380,2024-10-01T00:00:00,2024,10,49,BA,Active
16126620,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,2,1587,2024-10-01T00:00:00,2024,10,49,BA,Active
16135442,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,2,789,2024-10-01T00:00:00,2024,10,49,BA,Active
16153147,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,2,7804,2024-10-01T00:00:00,2024,10,49,BA,Active
16144271,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2,20744,2024-10-01T00:00:00,2024,10,49,BA,Active
16152945,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,2,113,2024-10-01T00:00:00,2024,10,49,BA,Active
16144352,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,2,15013,2024-10-01T00:00:00,2024,10,49,BA,Active
